Gene_Name	Gene_Start__bp_	Gene_End__bp_	Chromosome_Name	Strand	Enzyme	EC	RXN	Locally Duplicated	LD_ClusterIds	Stepsize 3, Top 5%	Amines and Polyamines Metabolism	Amino Acids Metabolism	Carbohydrates Metabolism	Cofactors Metabolism	Detoxification Metabolism	Energy Metabolism	Fatty Acids and Lipids Metabolism	Hormones Metabolism	Inorganic Nutrients Metabolism	Nitrogen-Containing Compounds	Nucleotides Metabolism	Phenylpropanoid Derivatives	Polyketides	Primary-Specialized Interface Metabolism	Redox Metabolism	Specialized Metabolism	Sugar Derivatives	Terpenoids	Signature Tailoring Enzyme Class	Signature or Tailoring
Genemark1.8787_g	467500	470754	scaffold_25	-1	0			0	MCL_2712		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.8788_g	471875	472405	scaffold_25	1	0			0	MCL_5937		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.8789_g	473518	475341	scaffold_25	-1	0			0	MCL_9334		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pm.C_250034	475752	478914	scaffold_25	1	1	EC-4.3.1.17	4.3.1.17-RXN, RXN-15125	0	MCL_4055	C728	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0		
fgenesh1_pg.25_#_70	478913	480805	scaffold_25	-1	0			0	MCL_9345	C728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
e_gw1.25.29.1	481637	485790	scaffold_25	1	1	EC-3.5.3.6	ARGININE-DEIMINASE-RXN	0	MCL_835	C728	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pg.C_250072	491041	495096	scaffold_25	-1	1	EC-3.1.4.54	RXN-12116	0	MCL_9353	C728	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_pg.25_#_73	495928	498126	scaffold_25	1	0			0	MCL_800		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pg.C_250074	498816	501485	scaffold_25	-1	0			0	MCL_380		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pg.C_250075	501767	503882	scaffold_25	1	0			0	MCL_9340		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
e_gw1.25.47.1	505008	508305	scaffold_25	-1	0			0	MCL_696		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_pm.25_#_36	508960	511295	scaffold_25	1	0			0	MCL_1177		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
e_gw1.25.119.1	515887	517586	scaffold_25	1	1	EC-2.6.1.9	HISTAMINOTRANS-RXN	0	MCL_1178		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.8800_g	512059	515888	scaffold_25	-1	1	EC-3.3.2.10, EC-3.1.3.76	3.3.2.10-RXN, 3.1.3.76-RXN	0	MCL_2190		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genewise1.C_250095	517646	522170	scaffold_25	-1	0			0	MCL_379		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_kg.25_#_21_#_401_1_CBOZ_CBPA	522811	523808	scaffold_25	1	0			0	MCL_9333		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
gw1.25.117.1	524581	527375	scaffold_25	-1	0			0	MCL_750		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genewise1.C_250101	542076	544802	scaffold_25	1	0			0	MCL_160		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
e_gw1.25.59.1	546088	547374	scaffold_25	-1	0			0	MCL_9081		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genewise1.C_250106	548257	550283	scaffold_25	-1	0			0	MCL_581		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genewise1.C_250109	550500	551629	scaffold_25	1	0			0	MCL_545		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pm.C_250042	551822	552644	scaffold_25	-1	0			0	MCL_9320		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pm.C_250043	552927	553957	scaffold_25	-1	0			0	MCL_534		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
gw1.25.51.1	554391	556158	scaffold_25	1	0			0	MCL_696		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
e_gw1.25.57.1	560672	562792	scaffold_25	1	0			0	MCL_160		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
e_gw1.25.78.1	569136	569996	scaffold_25	-1	0			0	MCL_158		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pg.C_260001	3239	47178	scaffold_26	-1	0			0	MCL_146		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
e_gw1.26.66.1	48053	48532	scaffold_26	1	0			0	MCL_1033		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
e_gw1.26.62.1	49685	50775	scaffold_26	-1	1	EC-3.6.5.1	RXN0-1021	0	MCL_1346	C729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
gw1.26.41.1	51524	53018	scaffold_26	1	1	EC-2.3.1.25	PLASMALOGEN-SYNTHASE-RXN	0	MCL_104	C729	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	acyltransferase	tailoring
estExt_fgenesh1_pm.C_260003	53637	55651	scaffold_26	-1	0			0	MCL_1197	C729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genewise1Plus.C_260011	56454	60062	scaffold_26	1	1	EC-3.2.1.78	3.2.1.78-RXN	0	MCL_3479	C729	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_kg.26_#_3_#_4956_0_CBOZ6803.g1_CBOZ_CBPA	67078	67487	scaffold_26	-1	0			0	MCL_974		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.8819_g	68302	69560	scaffold_26	1	0			0	MCL_5663		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.8820_g	71320	74551	scaffold_26	-1	0			0	MCL_3686		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pm.C_260004	75628	78587	scaffold_26	1	0			0	MCL_6305		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pm.C_260005	79476	81788	scaffold_26	1	0			0	MCL_2870		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
e_gw1.26.48.1	81958	84576	scaffold_26	-1	1		RXN-7979	0	MCL_2843		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1		
Genemark1.8823_g	86385	89122	scaffold_26	1	0			0	MCL_6292		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genemark1.C_260013	91654	97042	scaffold_26	-1	0			0	MCL_133		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.8825_g	97777	104737	scaffold_26	1	0			0	MCL_6324		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.8826_g	109526	111141	scaffold_26	-1	0			0	MCL_6320		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.8827_g	112060	112719	scaffold_26	1	0			0	MCL_4001		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.8828_g	113699	114725	scaffold_26	-1	0			0	MCL_556		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pg.C_260011	118210	136246	scaffold_26	-1	0			0	MCL_1134		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.8830_g	138341	139336	scaffold_26	-1	0			0	MCL_2808		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_pg.26_#_12	140619	143538	scaffold_26	1	0			0	MCL_5152		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.8832_g	145344	147281	scaffold_26	-1	0			0	MCL_1512		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pg.C_260014	153173	160538	scaffold_26	-1	0			0	MCL_2165		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_pm.26_#_8	161367	167431	scaffold_26	1	0			0	MCL_2009		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.8836_g	173216	175611	scaffold_26	1	1	EC-4.2.1.1	CARBODEHYDRAT-RXN	0	MCL_3564		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		
fgenesh1_pm.26_#_9	169074	173217	scaffold_26	-1	0			0	MCL_380		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pg.C_260018	177861	198319	scaffold_26	-1	0			0	MCL_1373		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pm.C_260010	198879	200676	scaffold_26	-1	0			0	MCL_3881		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.8838_g	201208	203386	scaffold_26	1	0			0	MCL_218		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.8839_g	204679	215459	scaffold_26	1	0			0	MCL_3699		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_pg.26_#_20	217207	229173	scaffold_26	-1	0			0	MCL_160		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.8841_g	229950	231702	scaffold_26	1	0			0	MCL_4332		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
gw1.26.15.1	234713	240280	scaffold_26	1	0			0	MCL_6092		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genemark1.C_260032	240960	245406	scaffold_26	1	0			0	MCL_6269		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
e_gw1.26.42.1	245742	248356	scaffold_26	-1	0			0	MCL_158		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genewise1Plus.C_260032	248998	251594	scaffold_26	1	0			0	MCL_6325		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_pm.26_#_12	251664	252794	scaffold_26	-1	0			0	MCL_6275		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.8847_g	253823	265956	scaffold_26	1	0			0	MCL_86		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.8848_g	268340	269174	scaffold_26	-1	0			0	MCL_1646		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.8849_g	272356	274900	scaffold_26	1	0			0	MCL_5706		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.8850_g	277457	281865	scaffold_26	-1	0			0	MCL_586		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genewise1.C_260037	284763	300230	scaffold_26	-1	1	EC-6.4.1.1	PYRUVATE-CARBOXYLASE-RXN	0	MCL_878		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
e_gw1.26.17.1	300915	305685	scaffold_26	-1	0			0	MCL_146		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
e_gw1.26.69.1	306576	307420	scaffold_26	-1	0			0	MCL_3439		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genemark1.C_260043	308687	317622	scaffold_26	1	0			0	MCL_6309		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pm.C_260015	317674	320407	scaffold_26	-1	0			0	MCL_725		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pg.C_260031	321096	331171	scaffold_26	-1	0			0	MCL_963		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.8857_g	331403	332451	scaffold_26	1	0			0	MCL_448		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_pg.26_#_33	333435	335578	scaffold_26	-1	1	EC-2.5.1.18	GSHTRAN-RXN	0	MCL_1212	C730	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genewise1.C_260046	335996	338093	scaffold_26	1	1	EC-2.7.9.5, EC-2.7.9.5	2.7.9.5-RXN, RXN-12204	0	MCL_1153	C730	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genewise1Plus.C_260049	338850	342656	scaffold_26	1	1	EC-1.3.1.83, EC-1.3.1.83	RXN-17428, RXN-7664, RXN-10625, RXN-7658, RXN-7659, RXN-7660, RXN-7665, RXN-7666	0	MCL_3272	C730	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_kg.26_#_15_#_4241_1_CBOZ_CBPA	343891	346187	scaffold_26	1	1	EC-1.8.5.1	1.8.5.1-RXN	0	MCL_1212	C730	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0		
fgenesh1_kg.26_#_16_#_945_1_CBOZ_CBPA	346208	348889	scaffold_26	-1	0			0	MCL_36	C730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genemark1.C_260051	350900	353945	scaffold_26	-1	0			0	MCL_2316	C730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genewise1.C_260051	354216	358098	scaffold_26	-1	1	EC-1.2.1.12	GAPOXNPHOSPHN-RXN	0	MCL_4709	C730	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_pg.26_#_38	358797	360862	scaffold_26	1	0			0	MCL_6303	C730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_pm.26_#_20	361187	363380	scaffold_26	1	0			0	MCL_1883	C730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pg.C_260040	364318	368936	scaffold_26	-1	1	EC-2.7.1.48	URIDINEKIN-RXN	0	MCL_1058	C730	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0		
estExt_fgenesh1_pg.C_260041	369249	371122	scaffold_26	1	0			0	MCL_6330	C730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
e_gw1.26.85.1	374904	375122	scaffold_26	1	0			0	MCL_725	C730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pg.C_260043	386176	392040	scaffold_26	-1	1	EC-2.7.1.68	2.7.1.68-RXN	1	MCL_514	C730	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_pm.26_#_23	393503	398652	scaffold_26	1	1	EC-2.7.1.68	2.7.1.68-RXN	1	MCL_514	C730	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genewise1.C_260066	401343	403625	scaffold_26	-1	0			0	MCL_2950		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pm.C_260022	403945	404704	scaffold_26	-1	0			0	MCL_6304		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_pg.26_#_46	405197	406170	scaffold_26	1	0			0	MCL_6314		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_pg.26_#_47	408020	411352	scaffold_26	-1	0			0	MCL_1510		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genemark1.C_260059	412020	414601	scaffold_26	1	0			0	MCL_5208		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genemark1.C_260060	416942	419850	scaffold_26	-1	0			0	MCL_725		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genewise1.C_260068	420058	422356	scaffold_26	1	0			0	MCL_864		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
gw1.26.73.1	423484	423633	scaffold_26	1	0			0	MCL_1161		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.8875_g	432948	433745	scaffold_26	-1	0			0	MCL_2276		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.8877_g	441723	443000	scaffold_26	1	0			0	MCL_1172		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.8878_g	443518	445021	scaffold_26	-1	0			0	MCL_2823		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_pg.27_#_1	1407	2251	scaffold_27	-1	0			0	MCL_9454		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_pg.27_#_2	4446	7275	scaffold_27	1	0			0	MCL_2994		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_kg.27_#_1_#_1504_1_CBOZ_CBPA	9709	10644	scaffold_27	-1	0			0	MCL_4903		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_pg.27_#_4	11221	18300	scaffold_27	1	0			0	MCL_8041		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
gw1.27.40.1	20794	21138	scaffold_27	-1	0			0	MCL_413		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genewise1Plus.C_270002	21340	22416	scaffold_27	-1	0			0	MCL_2876		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pg.C_270006	23582	25747	scaffold_27	-1	0			0	MCL_7593		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pm.C_270002	29723	32352	scaffold_27	-1	0			0	MCL_1140		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_kg.27_#_3_#_5226_1_CBOZ_CBPA	39920	40371	scaffold_27	-1	0			0	MCL_9455		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.8882_g	40381	41494	scaffold_27	-1	0			0	MCL_5739		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
e_gw1.27.43.1	41788	41997	scaffold_27	1	0			0	MCL_7926		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_pg.27_#_10	48165	50268	scaffold_27	-1	0			0	MCL_652		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_pg.27_#_12	63447	66300	scaffold_27	1	0			0	MCL_4120		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_kg.27_#_4_#_0_0_CBPA4110.b1_CBOZ_CBPA	66562	67142	scaffold_27	-1	0			0	MCL_587		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_pg.27_#_13	67222	68999	scaffold_27	-1	0			0	MCL_9445		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pg.C_270013	69136	73017	scaffold_27	1	0			0	MCL_7340		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genewise1.C_270006	76986	100776	scaffold_27	-1	1	EC-6.3.4.14, EC-6.4.1.2	BIOTIN-CARBOXYL-RXN, ACETYL-COA-CARBOXYLTRANSFER-RXN	0	MCL_232		0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0		
estExt_Genemark1.C_270010	111405	113303	scaffold_27	-1	0			0	MCL_9448		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.8889_g	113881	117969	scaffold_27	-1	0			0	MCL_8914		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.8890_g	121978	123965	scaffold_27	1	0			0	MCL_7326		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_kg.27_#_7_#_30_1_CBOZ_CBPA	127833	129362	scaffold_27	-1	0			0	MCL_3688		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_pg.27_#_24	129517	131574	scaffold_27	1	0			0	MCL_2889		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_kg.27_#_8_#_37_1_CBOZ_CBPA	132032	133922	scaffold_27	-1	0			0	MCL_8410		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genewise1Plus.C_270011	135500	138320	scaffold_27	-1	0			0	MCL_1140		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genemark1.C_270015	139100	143436	scaffold_27	-1	1	EC-2.4.1.68	2.4.1.68-RXN	0	MCL_4904		0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	glycosyltransferase	tailoring
fgenesh1_kg.27_#_9_#_2817_1_CBOZ_CBPA	143977	144805	scaffold_27	-1	0			0	MCL_9450		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.8894_g	151720	153132	scaffold_27	-1	0			0	MCL_1622		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genewise1Plus.C_270022	156047	163870	scaffold_27	-1	0			0	MCL_2274		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genewise1Plus.C_270024	164077	165915	scaffold_27	1	0			0	MCL_1131		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_pg.27_#_32	166662	167642	scaffold_27	-1	0			0	MCL_5589		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pm.C_270013	168563	169501	scaffold_27	-1	0			0	MCL_8608		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_kg.27_#_13_#_910_1_CBOZ_CBPA	171966	172656	scaffold_27	1	1	EC-2.4.1.37	2.4.1.37-RXN	0	MCL_4039		0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	glycosyltransferase	tailoring
gw1.27.38.1	175125	175436	scaffold_27	-1	0			0	MCL_2561		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.8898_g	178103	181795	scaffold_27	1	0			0	MCL_86		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.8900_g	186418	194430	scaffold_27	-1	0			0	MCL_9452		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pm.C_270015	195136	196891	scaffold_27	-1	0			0	MCL_756		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
e_gw1.27.11.1	197264	204499	scaffold_27	1	0			0	MCL_269		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genemark1.C_270025	205617	211079	scaffold_27	-1	0			0	MCL_4688		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pg.C_270036	212904	215851	scaffold_27	-1	0			0	MCL_6740		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.8905_g	224430	229631	scaffold_27	-1	0			0	MCL_6065		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.8906_g	231478	233364	scaffold_27	1	0			0	MCL_5960		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_pg.27_#_39	235683	236829	scaffold_27	-1	0			0	MCL_3688		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_kg.27_#_17_#_113_1_CBOZ_CBPA	243279	244415	scaffold_27	-1	0			0	MCL_1140		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pm.C_270018	245459	248677	scaffold_27	-1	0			0	MCL_3745		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.8908_g	251174	254267	scaffold_27	1	0			0	MCL_870		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pm.C_270019	256017	258714	scaffold_27	-1	0			0	MCL_9446		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genemark1.C_270031	259442	262799	scaffold_27	-1	1	EC-2.4.1.69	GALACTOSIDE-2-L-FUCOSYLTRANSFERASE-RXN	0	MCL_8410		0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	glycosyltransferase	tailoring
gw1.27.39.1	267303	267611	scaffold_27	1	0			0	MCL_4216		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pm.C_270020	269324	270898	scaffold_27	1	0			0	MCL_2211		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genewise1Plus.C_270032	272100	273456	scaffold_27	1	1	EC-2.1.1, EC-2.1.1.102	RXN-15070, DEMETHYLMACROCIN-O-METHYLTRANSFERASE-RXN	0	MCL_545		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	methyltransferase	tailoring
estExt_Genemark1.C_270032	275425	286406	scaffold_27	-1	0			0	MCL_160		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.8911_g	286588	287085	scaffold_27	1	0			0	MCL_2037		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genemark1.C_270034	287141	292948	scaffold_27	-1	0			0	MCL_2452		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pg.C_270043	297595	301871	scaffold_27	1	1	EC-2.4.1.69	RXN-18234	0	MCL_1231		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	glycosyltransferase	tailoring
estExt_fgenesh1_pg.C_270044	306311	314847	scaffold_27	-1	0			0	MCL_3382		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.8915_g	317244	318171	scaffold_27	1	0			0	MCL_2276		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.8916_g	320661	321603	scaffold_27	1	0			0	MCL_513		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.8917_g	322571	327191	scaffold_27	-1	0			0	MCL_1768		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
e_gw1.27.20.1	328405	329754	scaffold_27	1	0			0	MCL_495		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_kg.27_#_24_#_3061_1_CBOZ_CBPA	333504	334515	scaffold_27	-1	0			0	MCL_9451		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pm.C_270026	336534	337964	scaffold_27	1	0			0	MCL_8637		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
